word_id;words;sent_id;label
2;many;1662;O
3;critical;1662;O
4;infrastructure;1662;O
5;organizations;1662;O
6;are;1662;O
7;unable;1662;O
8;to;1662;O
9;secure;1662;O
10;their;1662;O
11;complex;1662;O
12;envirnoments;1662;O
13;against;1662;O
14;modern;1662;O
15;attacks;1662;O
16;.;1662;O
;;;
0;They;1663;O
1;fall;1663;O
2;victim;1663;O
3;to;1663;O
4;the;1663;O
5;'';1663;O
6;glue;1663;O
7;flu;1663;O
8;'';1663;O
9;,;1663;O
10;a;1663;O
11;malaise;1663;O
12;of;1663;O
13;feeling;1663;O
14;stuck;1663;O
15;,;1663;O
16;not;1663;O
17;wanting;1663;O
18;to;1663;O
19;change;1663;O
20;the;1663;O
21;status;1663;O
22;quo;1663;O
23;for;1663;O
24;fear;1663;O
25;they;1663;O
26;will;1663;O
27;find;1663;O
28;problems;1663;O
29;that;1663;O
30;they;1663;O
31;have;1663;O
32;no;1663;O
33;idea;1663;O
34;how;1663;O
35;to;1663;O
36;prevent;1663;O
37;.;1663;O
;;;
0;This;1664;O
1;'';1664;O
2;security;1664;O
3;anaphylaxis;1664;O
4;'';1664;O
5;spells;1664;O
6;real;1664;O
7;disaster;1664;O
8;.;1664;O
;;;
0;If;1665;O
1;Operation;1665;O
2;Cleaver;1665;O
3;does;1665;O
4;n't;1665;O
5;get;1665;O
6;the;1665;O
7;world;1665;O
8;to;1665;O
9;wake;1665;O
10;up;1665;O
11;to;1665;O
12;what;1665;O
13;is;1665;O
14;happening;1665;O
15;in;1665;O
16;the;1665;O
17;silent;1665;O
18;world;1665;O
19;of;1665;O
20;cyber;1665;O
21;,;1665;O
22;then;1665;O
23;perhaps;1665;O
24;nothing;1665;O
25;will;1665;O
26;.;1665;O
;;;
0;Prevention;1666;O
1;is;1666;O
2;everything;1666;O
3;and;1666;O
4;we;1666;O
5;should;1666;O
6;never;1666;O
7;give;1666;O
8;up;1666;O
9;until;1666;O
10;it's;1666;O
11;achieved;1666;O
12;.;1666;O
;;;
0;Challenge;1667;O
1;your;1667;O
2;trusted;1667;O
3;advisors;1667;O
4;.;1667;O
;;;
0;Challenge;1668;O
1;your;1668;O
2;security;1668;O
3;vendors;1668;O
4;.;1668;O
;;;
0;Demand;1669;O
1;better;1669;O
2;technology;1669;O
3;and;1669;O
4;services;1669;O
5;to;1669;O
6;detect;1669;O
7;,;1669;O
8;respond;1669;O
9;,;1669;O
10;but;1669;O
11;most;1669;O
12;importantly;1669;O
13;PREVENT;1669;O
14;not;1669;O
15;just;1669;O
16;contemporary;1669;O
17;attacks;1669;O
18;,;1669;O
19;but;1669;O
20;future;1669;O
21;exotic;1669;O
22;attacks;1669;O
23;that;1669;O
24;have;1669;O
25;yet;1669;O
26;to;1669;O
27;be;1669;O
28;imagined;1669;O
29;.;1669;O
;;;
0;That;1670;O
1;is;1670;O
2;what;1670;O
3;truly;1670;O
4;disruptive;1670;O
5;and;1670;O
6;innovative;1670;O
7;technology;1670;O
8;is;1670;O
9;.;1670;O
;;;
0;Do;1671;O
1;n't;1671;O
2;settle;1671;O
3;for;1671;O
4;anything;1671;O
5;less;1671;O
6;.;1671;O
;;;
0;We;1672;O
1;hope;1672;O
2;that;1672;O
3;by;1672;O
4;exposing;1672;O
5;the;1672;O
6;Operation;1672;O
7;Cleaver;1672;O
8;team;1672;O
9;to;1672;O
10;the;1672;O
11;world;1672;O
12;,;1672;O
13;current;1672;O
14;global;1672;O
15;critical;1672;O
16;infrastructure;1672;O
17;victims;1672;O
18;can;1672;O
19;be;1672;O
20;notified;1672;O
21;,;1672;O
22;and;1672;O
23;prevent;1672;O
24;future;1672;O
25;victimization;1672;O
26;from;1672;O
27;suffering;1672;O
28;the;1672;O
29;consequences;1672;O
30;of;1672;O
31;'';1672;O
32;status;1672;O
33;quo;1672;O
34;'';1672;O
35;security;1672;O
36;.;1672;O
;;;
0;Unlike;1673;O
1;United;1673;O
2;Flight;1673;O
3;811;1673;O
4;,;1673;O
5;perhaps;1673;O
6;we;1673;O
7;can;1673;O
8;prevent;1673;O
9;the;1673;O
10;next;1673;O
11;disaster;1673;O
12;.;1673;O
;;;
0;DEFENDERS;1674;O
1;,;1674;O
2;NEVER;1674;O
3;GIVE;1674;O
4;UP;1674;O
5;!;1674;O
6;In;1674;O
7;the;1674;O
8;face;1674;O
9;of;1674;O
10;growing;1674;O
11;and;1674;O
12;evolving;1674;O
13;threats;1674;O
14;,;1674;O
15;traditional;1674;O
16;cyber;1674;O
17;protection;1674;O
18;technologies;1674;O
19;are;1674;O
20;now;1674;O
21;widely;1674;O
22;considered;1674;O
23;inadequate;1674;O
24;.;1674;O
;;;
0;The;1675;O
1;only;1675;O
2;way;1675;O
3;to;1675;O
4;regain;1675;O
5;the;1675;O
6;upper;1675;O
7;hand;1675;O
8;against;1675;O
9;a;1675;O
10;new;1675;O
11;generation;1675;O
12;of;1675;O
13;attackers;1675;O
14;,;1675;O
15;is;1675;O
16;to;1675;O
17;embrace;1675;O
18;something;1675;O
19;entirely;1675;O
20;new;1675;O
21;.;1675;O
;;;
0;Something;1676;O
1;that;1676;O
2;'';1676;O
3;thinks;1676;O
4;'';1676;O
5;like;1676;O
6;an;1676;O
7;attacker;1676;O
8;.;1676;O
;;;
0;Something;1677;O
1;that;1677;O
2;does;1677;O
3;n't;1677;O
4;rely;1677;O
5;on;1677;O
6;a;1677;O
7;trust;1677;O
8;model;1677;O
9;or;1677;O
10;care;1677;O
11;about;1677;O
12;hash;1677;O
13;lookups;1677;O
14;.;1677;O
;;;
0;Something;1678;O
1;with;1678;O
2;a;1678;O
3;brain;1678;O
4;.;1678;O
;;;
0;Cylance;1679;O
1;has;1679;O
2;eschewed;1679;O
3;the;1679;O
4;old;1679;O
5;foundations;1679;O
6;that;1679;O
7;existing;1679;O
8;cybersecurity;1679;O
9;products;1679;O
10;are;1679;O
11;built;1679;O
12;upon;1679;O
13;.;1679;O
;;;
0;Instead;1680;O
1;,;1680;O
2;we;1680;O
3;'ve;1680;O
4;based;1680;O
5;our;1680;O
6;approach;1680;O
7;on;1680;O
8;mathematics;1680;O
9;,;1680;O
10;machine;1680;O
11;learning;1680;O
12;,;1680;O
13;and;1680;O
14;data;1680;O
15;science;1680;O
16;.;1680;O
;;;
0;This;1681;O
1;algorithmic;1681;O
2;approach;1681;O
3;has;1681;O
4;been;1681;O
5;proven;1681;O
6;to;1681;O
7;detect;1681;O
8;–;1681;O
9;and;1681;O
10;stop;1681;O
11;–;1681;O
12;exponentially;1681;O
13;more;1681;O
14;modern;1681;O
15;threats;1681;O
16;.;1681;O
;;;
0;Leveraging;1682;O
1;algorithmic;1682;O
2;risk;1682;O
3;modeling;1682;O
4;,;1682;O
5;CylancePROTECT;1682;O
6;protects;1682;O
7;endpoints;1682;O
8;from;1682;O
9;everyday;1682;O
10;viruses;1682;O
11;,;1682;O
12;worms;1682;O
13;,;1682;O
14;trojans;1682;O
15;,;1682;O
16;and;1682;O
17;spyware;1682;O
18;,;1682;O
19;but;1682;O
20;unlike;1682;O
21;other;1682;O
22;security;1682;O
23;products;1682;O
24;,;1682;O
25;CylancePROTECT;1682;O
26;offers;1682;O
27;TRUE;1682;O
28;future-proof;1682;O
29;protection;1682;O
30;against;1682;O
31;the;1682;O
32;most;1682;O
33;malicious;1682;O
34;threats;1682;O
35;in;1682;O
36;the;1682;O
37;world;1682;O
38;.;1682;O
;;;
0;Advanced;1683;O
1;Persistent;1683;O
2;Threats;1683;O
3;(;1683;O
4;APT;1683;O
5;);1683;O
6;,;1683;O
7;0-days;1683;O
8;,;1683;O
9;and;1683;O
10;exotic;1683;O
11;exploitation;1683;O
12;techniques;1683;O
13;are;1683;O
14;easily;1683;O
15;detected;1683;O
16;and;1683;O
17;halted;1683;O
18;with;1683;O
19;little-to-no;1683;O
20;impact;1683;O
21;on;1683;O
22;the;1683;O
23;end-user;1683;O
24;.;1683;O
;;;
0;Existing;1684;O
1;reactive;1684;O
2;solutions;1684;O
3;rely;1684;O
4;on;1684;O
5;a;1684;O
6;constant;1684;O
7;stream;1684;O
8;of;1684;O
9;signature;1684;O
10;updates;1684;O
11;for;1684;O
12;threat;1684;O
13;detection;1684;O
14;,;1684;O
15;which;1684;O
16;is;1684;O
17;not;1684;O
18;only;1684;O
19;costly;1684;O
20;and;1684;O
21;inconvenient;1684;O
22;,;1684;O
23;but;1684;O
24;also;1684;O
25;requires;1684;O
26;'';1684;O
27;sacrificial;1684;O
28;lambs;1684;O
29;'';1684;O
30;.;1684;O
;;;
0;Only;1685;O
1;after;1685;O
2;a;1685;O
3;previously;1685;O
4;unseen;1685;O
5;threat;1685;O
6;has;1685;O
7;inflicted;1685;O
8;damage;1685;O
9;can;1685;O
10;the;1685;O
11;rest;1685;O
12;of;1685;O
13;the;1685;O
14;industry;1685;O
15;begin;1685;O
16;to;1685;O
17;detect;1685;O
18;it;1685;O
19;.;1685;O
;;;
0;CylancePROTECT;1686;O
1;does;1686;O
2;n't;1686;O
3;require;1686;O
4;constant;1686;O
5;updates;1686;O
6;or;1686;O
7;even;1686;O
8;a;1686;O
9;network;1686;O
10;connection;1686;O
11;to;1686;O
12;protect;1686;O
13;against;1686;O
14;so-called;1686;O
15;'';1686;O
16;previously;1686;O
17;undetectable;1686;O
18;'';1686;O
19;threats;1686;O
20;.;1686;O
;;;
0;By;1687;O
1;identifying;1687;O
2;and;1687;O
3;defusing;1687;O
4;attacks;1687;O
5;in;1687;O
6;near;1687;O
7;real;1687;O
8;time;1687;O
9;,;1687;O
10;before;1687;O
11;the;1687;O
12;attack;1687;O
13;can;1687;O
14;execute;1687;O
15;,;1687;O
16;we;1687;O
17;can;1687;O
18;finally;1687;O
19;do;1687;O
20;away;1687;O
21;with;1687;O
22;the;1687;O
23;need;1687;O
24;for;1687;O
25;a;1687;O
26;'';1687;O
27;patient;1687;O
28;zero;1687;O
29;'';1687;O
30;.;1687;O
;;;
0;As;1688;O
1;Richard;1688;O
2;Stiennon;1688;O
3;,;1688;O
4;Chief;1688;O
5;Research;1688;O
6;Analyst;1688;O
7;at;1688;O
8;IT-Harvest;1688;O
9;,;1688;O
10;put;1688;O
11;it;1688;O
12;,;1688;O
13;'';1688;O
14;Many;1688;O
15;vendors;1688;O
16;are;1688;O
17;trying;1688;O
18;to;1688;O
19;solve;1688;O
20;the;1688;O
21;endpoint;1688;O
22;problem;1688;O
23;,;1688;O
24;yet;1688;O
25;Cylance;1688;O
26;is;1688;O
27;the;1688;O
28;only;1688;O
29;one;1688;O
30;using;1688;O
31;the;1688;O
32;power;1688;O
33;of;1688;O
34;math;1688;O
35;to;1688;O
36;stop;1688;O
37;malware;1688;O
38;and;1688;O
39;with;1688;O
40;more;1688;O
41;effectiveness;1688;O
42;and;1688;O
43;efficiency;1688;O
44;than;1688;O
45;current;1688;O
46;solutions;1688;O
47;'';1688;O
48;.;1688;O
;;;
0;Interested;1689;O
1;in;1689;O
2;seeing;1689;O
3;what;1689;O
4;CylancePROTECT;1689;O
5;can;1689;O
6;do;1689;O
7;for;1689;O
8;your;1689;O
9;organization;1689;O
10;?;1689;O
11;Contact;1689;O
12;us;1689;O
13;!;1689;O
14;Cylance;1689;O
15;is;1689;O
16;one;1689;O
17;of;1689;O
18;the;1689;O
19;fastest;1689;O
20;growing;1689;O
21;cybersecurity;1689;O
22;technology;1689;O
23;firms;1689;O
24;in;1689;O
25;the;1689;O
26;US;1689;O
27;.;1689;O
;;;
0;Cylance;1690;O
1;'s;1690;O
2;flagship;1690;O
3;product;1690;O
4;CylancePROTECT;1690;O
5;has;1690;O
6;been;1690;O
7;adopted;1690;O
8;by;1690;O
9;Fortune;1690;O
10;500;1690;O
11;companies;1690;O
12;and;1690;O
13;government;1690;O
14;agencies;1690;O
15;across;1690;O
16;the;1690;O
17;globe;1690;O
18;.;1690;O
;;;
0;Cylance;1691;O
1;was;1691;O
2;founded;1691;O
3;by;1691;O
4;27-year;1691;O
5;security;1691;O
6;industry;1691;O
7;luminary;1691;O
8;,;1691;O
9;Stuart;1691;O
10;McClure;1691;O
11;,;1691;O
12;former;1691;O
13;Global;1691;O
14;CTO;1691;O
15;of;1691;O
16;McAfee;1691;O
17;,;1691;O
18;original;1691;O
19;founder;1691;O
20;of;1691;O
21;Foundstone;1691;O
22;,;1691;O
23;and;1691;O
24;lead;1691;O
25;author;1691;O
26;of;1691;O
27;the;1691;O
28;international;1691;O
29;best-selling;1691;O
30;book;1691;O
31;Hacking;1691;O
32;Exposed;1691;O
33;.;1691;O
;;;
0;In;1692;O
1;building;1692;O
2;Cylance;1692;O
3;,;1692;O
4;Stuart;1692;O
5;brought;1692;O
6;together;1692;O
7;the;1692;O
8;best;1692;O
9;scientific;1692;O
10;and;1692;O
11;executive;1692;O
12;minds;1692;O
13;from;1692;O
14;the;1692;O
15;likes;1692;O
16;of;1692;O
17;Cisco;1692;O
18;,;1692;O
19;Sourcefire;1692;O
20;,;1692;O
21;Google;1692;O
22;and;1692;O
23;McAfee;1692;O
24;.;1692;O
;;;
0;The;1693;O
1;Cylance;1693;O
2;board;1693;O
3;of;1693;O
4;advisors;1693;O
5;includes;1693;O
6;former;1693;O
7;high-ranking;1693;O
8;officials;1693;O
9;from;1693;O
10;the;1693;O
11;DHS;1693;O
12;,;1693;O
13;the;1693;O
14;FBI;1693;O
15;,;1693;O
16;CIA;1693;O
17;,;1693;O
18;and;1693;O
19;executive;1693;O
20;titans;1693;O
21;of;1693;O
22;business;1693;O
23;.;1693;O
;;;
0;CylancePROTECT;1694;O
1;is;1694;O
2;the;1694;O
3;only;1694;O
4;next;1694;O
5;generation;1694;O
6;endpoint;1694;O
7;security;1694;O
8;product;1694;O
9;that;1694;O
10;applies;1694;O
11;math;1694;O
12;to;1694;O
13;mute;1694;O
14;existing;1694;O
15;and;1694;O
16;future;1694;O
17;malware;1694;O
18;,;1694;O
19;viruses;1694;O
20;,;1694;O
21;worms;1694;O
22;,;1694;O
23;trojans;1694;O
24;,;1694;O
25;bots;1694;O
26;,;1694;O
27;APTs;1694;O
28;,;1694;O
29;0-days;1694;O
30;,;1694;O
31;exploits;1694;O
32;,;1694;O
33;adware;1694;O
34;,;1694;O
35;spyware;1694;O
36;and;1694;O
37;hacking;1694;O
38;tools;1694;O
39;–;1694;O
40;without;1694;O
41;needing;1694;O
42;any;1694;O
43;updates;1694;O
44;or;1694;O
45;even;1694;O
46;a;1694;O
47;connection;1694;O
48;to;1694;O
49;the;1694;O
50;Internet;1694;O
51;.;1694;O
;;;
0;The;1695;O
1;technology;1695;O
2;is;1695;O
3;founded;1695;O
4;on;1695;O
5;the;1695;O
6;principle;1695;O
7;that;1695;O
8;to;1695;O
9;fix;1695;O
10;the;1695;O
11;industry;1695;O
12;,;1695;O
13;you;1695;O
14;must;1695;O
15;start;1695;O
16;from;1695;O
17;scratch;1695;O
18;with;1695;O
19;a;1695;O
20;way;1695;O
21;as;1695;O
22;yet;1695;O
23;unseen;1695;O
24;.;1695;O
;;;
0;CylancePROTECT;1696;O
1;does;1696;O
2;not;1696;O
3;rely;1696;O
4;on;1696;O
5;signatures;1696;O
6;of;1696;O
7;any;1696;O
8;sort;1696;O
9;(;1696;O
10;blacklist;1696;O
11;or;1696;O
12;whitelist;1696;O
13;);1696;O
14;,;1696;O
15;behavioral;1696;O
16;analysis;1696;O
17;using;1696;O
18;IOCs;1696;O
19;,;1696;O
20;sandboxing;1696;O
21;analysis;1696;O
22;,;1696;O
23;heuristics;1696;O
24;,;1696;O
25;micro-virtualization;1696;O
26;,;1696;O
27;or;1696;O
28;dynamic;1696;O
29;detonation;1696;O
30;–;1696;O
31;to;1696;O
32;detect;1696;O
33;and;1696;O
34;prevent;1696;O
35;malicious;1696;O
36;files;1696;O
37;from;1696;O
38;executing;1696;O
39;on;1696;O
40;a;1696;O
41;target;1696;O
42;endpoint;1696;O
43;.;1696;O
;;;
0;While;1697;O
1;every;1697;O
2;other;1697;O
3;endpoint;1697;O
4;security;1697;O
5;product;1697;O
6;must;1697;O
7;collect;1697;O
8;a;1697;O
9;sample;1697;O
10;,;1697;O
11;analyze;1697;O
12;,;1697;O
13;and;1697;O
14;write;1697;O
15;a;1697;O
16;signature;1697;O
17;to;1697;O
18;detect;1697;O
19;it;1697;O
20;,;1697;O
21;CylancePROTECT;1697;O
22;can;1697;O
23;detect;1697;O
24;malware;1697;O
25;before;1697;O
26;it;1697;O
27;executes;1697;O
28;by;1697;O
29;statically;1697;O
30;analyzing;1697;O
31;features;1697;O
32;found;1697;O
33;in;1697;O
34;the;1697;O
35;binary;1697;O
36;itself;1697;O
37;.;1697;O
;;;
0;Features;1698;O
1;and;1698;O
2;Benefits;1698;O
3;of;1698;O
4;CylancePROTECT;1698;O
5;:;1698;O
6;•;1698;O
7;Near;1698;O
8;real;1698;O
9;time;1698;O
10;detection;1698;O
11;of;1698;O
12;malicious;1698;O
13;files;1698;O
14;,;1698;O
15;even;1698;O
16;if;1698;O
17;they;1698;O
18;'ve;1698;O
19;never;1698;O
20;been;1698;O
21;seen;1698;O
22;in;1698;O
23;the;1698;O
24;wild;1698;O
25;.;1698;O
;;;
0;•;1699;O
1;Can;1699;O
2;be;1699;O
3;used;1699;O
4;to;1699;O
5;augment;1699;O
6;existing;1699;O
7;endpoint;1699;O
8;security;1699;O
9;or;1699;O
10;be;1699;O
11;deployed;1699;O
12;as;1699;O
13;a;1699;O
14;complete;1699;O
15;replacement;1699;O
16;.;1699;O
;;;
0;•;1700;O
1;Does;1700;O
2;not;1700;O
3;require;1700;O
4;any;1700;O
5;signature;1700;O
6;updates;1700;O
7;or;1700;O
8;connection;1700;O
9;to;1700;O
10;the;1700;O
11;cloud;1700;O
12;.;1700;O
;;;
0;•;1701;O
1;An;1701;O
2;easy-to-use;1701;O
3;web;1701;O
4;management;1701;O
5;console;1701;O
6;with;1701;O
7;intuitive;1701;O
8;workflows;1701;O
9;.;1701;O
;;;
0;•;1702;O
1;Low-impact;1702;O
2;endpoint;1702;O
3;agent;1702;O
4;.;1702;O
;;;
0;For;1703;O
1;a;1703;O
2;demo;1703;O
3;of;1703;O
4;CylancePROTECT;1703;O
5;,;1703;O
6;contact;1703;O
7;a;1703;O
8;Cylance;1703;O
9;expert;1703;O
10;today;1703;O
11;!;1703;O
12;Cylance;1703;O
13;'s;1703;O
14;Professional;1703;O
15;Services;1703;O
16;team;1703;O
17;is;1703;O
18;available;1703;O
19;to;1703;O
20;assist;1703;O
21;companies;1703;O
22;affected;1703;O
23;by;1703;O
24;this;1703;O
25;campaign;1703;O
26;.;1703;O
;;;
0;Cylance;1704;O
1;is;1704;O
2;providing;1704;O
3;consulting;1704;O
4;to;1704;O
5;companies;1704;O
6;that;1704;O
7;may;1704;O
8;have;1704;O
9;been;1704;O
10;targeted;1704;O
11;by;1704;O
12;these;1704;O
13;advanced;1704;O
14;threat;1704;O
15;actors;1704;O
16;.;1704;O
;;;
0;Cylance;1705;O
1;will;1705;O
2;perform;1705;O
3;initial;1705;O
4;triage;1705;O
5;in;1705;O
6;order;1705;O
7;to;1705;O
8;determine;1705;O
9;the;1705;O
10;extent;1705;O
11;to;1705;O
12;which;1705;O
13;your;1705;O
14;company;1705;O
15;has;1705;O
16;been;1705;O
17;affected;1705;O
18;by;1705;O
19;this;1705;O
20;campaign;1705;O
21;and;1705;O
22;work;1705;O
23;towards;1705;O
24;establishing;1705;O
25;a;1705;O
26;containment;1705;O
27;strategy;1705;O
28;.;1705;O
;;;
0;Cylance;1706;O
1;has;1706;O
2;two;1706;O
3;tailored;1706;O
4;offerings;1706;O
5;for;1706;O
6;clients;1706;O
7;affected;1706;O
8;by;1706;O
9;this;1706;O
10;campaign;1706;O
11;.;1706;O
;;;
0;The;1707;O
1;first;1707;O
2;one;1707;O
3;includes;1707;O
4;ICS;1707;O
5;in;1707;O
6;our;1707;O
7;incident;1707;O
8;response;1707;O
9;since;1707;O
10;many;1707;O
11;companies;1707;O
12;affected;1707;O
13;are;1707;O
14;in;1707;O
15;the;1707;O
16;Critical;1707;O
17;Infrastructure;1707;O
18;and;1707;O
19;Key;1707;O
20;Resources;1707;O
21;(;1707;O
22;CIKR;1707;O
23;);1707;O
24;vertical;1707;O
25;.;1707;O
;;;
0;The;1708;O
1;second;1708;O
2;offering;1708;O
3;'s;1708;O
4;focus;1708;O
5;is;1708;O
6;to;1708;O
7;deploy;1708;O
8;our;1708;O
9;proprietary;1708;O
10;tools;1708;O
11;and;1708;O
12;methodologies;1708;O
13;to;1708;O
14;detect;1708;O
15;and;1708;O
16;mitigate;1708;O
17;the;1708;O
18;threats;1708;O
19;posed;1708;O
20;by;1708;O
21;Operation;1708;O
22;Cleaver;1708;O
23;.;1708;O
;;;
0;For;1709;O
1;more;1709;O
2;information;1709;O
3;on;1709;O
4;how;1709;O
5;the;1709;O
6;Cylance;1709;O
7;Professional;1709;O
8;Services;1709;O
9;team;1709;O
10;can;1709;O
11;assess;1709;O
12;and;1709;O
13;respond;1709;O
14;to;1709;O
15;attacks;1709;O
16;like;1709;O
17;the;1709;O
18;ones;1709;O
19;obseved;1709;O
20;in;1709;O
21;Operation;1709;O
22;Cleaver;1709;O
23;,;1709;O
24;contact;1709;O
25;sales;1709;O
26;@;1709;O
27;cylance.com;1709;O
28;today;1709;O
29;.;1709;O
;;;
0;Brian;1710;O
1;is;1710;O
2;a;1710;O
3;Sr.;1710;O
4;Security;1710;O
5;Researcher;1710;O
6;for;1710;O
7;Cylance;1710;O
8;who;1710;O
9;joined;1710;O
10;shortly;1710;O
11;after;1710;O
12;the;1710;O
13;company;1710;O
14;was;1710;O
15;established;1710;O
16;.;1710;O
;;;
0;He;1711;O
1;is;1711;O
2;best;1711;O
3;known;1711;O
4;for;1711;O
5;his;1711;O
6;avid;1711;O
7;botnet;1711;O
8;research;1711;O
9;(;1711;O
10;often;1711;O
11;going;1711;O
12;by;1711;O
13;'';1711;O
14;botnethunter;1711;O
15;'';1711;O
16;);1711;O
17;and;1711;O
18;for;1711;O
19;his;1711;O
20;novel;1711;O
21;malware;1711;O
22;analysis;1711;O
23;in;1711;O
24;the;1711;O
25;A;1711;O
26;Study;1711;O
27;in;1711;O
28;Bots;1711;O
29;blog;1711;O
30;series;1711;O
31;hosted;1711;O
32;by;1711;O
33;Cylance;1711;O
34;.;1711;O
;;;
0;Brian;1712;O
1;has;1712;O
2;been;1712;O
3;a;1712;O
4;dedicated;1712;O
5;open-source;1712;O
6;developer;1712;O
7;as;1712;O
8;well;1712;O
9;as;1712;O
10;an;1712;O
11;advocate;1712;O
12;for;1712;O
13;public;1712;O
14;and;1712;O
15;private;1712;O
16;anti-botnet;1712;O
17;operations;1712;O
18;.;1712;O
;;;
0;Brian;1713;O
1;actively;1713;O
2;develops;1713;O
3;techniques;1713;O
4;to;1713;O
5;combat;1713;O
6;cyber;1713;O
7;oppositions;1713;O
8;in;1713;O
9;positions;1713;O
10;where;1713;O
11;resources;1713;O
12;and;1713;O
13;leverage;1713;O
14;are;1713;O
15;in;1713;O
16;too;1713;O
17;limited;1713;O
18;of;1713;O
19;supply;1713;O
20;for;1713;O
21;conventional;1713;O
22;means;1713;O
23;.;1713;O
;;;
0;These;1714;O
1;techniques;1714;O
2;,;1714;O
3;cultivated;1714;O
4;by;1714;O
5;Stuart;1714;O
6;McClure;1714;O
7;,;1714;O
8;are;1714;O
9;the;1714;O
10;Art;1714;O
11;of;1714;O
12;Deterrence;1714;O
13;.;1714;O
;;;
0;In;1715;O
1;a;1715;O
2;previous;1715;O
3;investigation;1715;O
4;,;1715;O
5;Art;1715;O
6;of;1715;O
7;Deterrence;1715;O
8;techniques;1715;O
9;were;1715;O
10;successfully;1715;O
11;used;1715;O
12;to;1715;O
13;divert;1715;O
14;Indonesian;1715;O
15;hackers;1715;O
16;motivated;1715;O
17;by;1715;O
18;monetary;1715;O
19;gain;1715;O
20;away;1715;O
21;from;1715;O
22;their;1715;O
23;highest;1715;O
24;yielding;1715;O
25;target;1715;O
26;group;1715;O
27;.;1715;O
;;;
0;Brian;1716;O
1;'s;1716;O
2;botnet;1716;O
3;research;1716;O
4;covers;1716;O
5;a;1716;O
6;wide;1716;O
7;range;1716;O
8;of;1716;O
9;topics;1716;O
10;,;1716;O
11;from;1716;O
12;using;1716;O
13;graph;1716;O
14;analysis;1716;O
15;to;1716;O
16;estimate;1716;O
17;the;1716;O
18;amount;1716;O
19;of;1716;O
20;ransom;1716;O
21;that;1716;O
22;has;1716;O
23;been;1716;O
24;paid;1716;O
25;to;1716;O
26;a;1716;O
27;ransomware;1716;O
28;operator;1716;O
29;,;1716;O
30;to;1716;O
31;utilizing;1716;O
32;IPv4;1716;O
33;scanning;1716;O
34;techniques;1716;O
35;to;1716;O
36;identify;1716;O
37;and;1716;O
38;take;1716;O
39;down;1716;O
40;point;1716;O
41;of;1716;O
42;sale;1716;O
43;malware;1716;O
44;panels;1716;O
45;.;1716;O
;;;
0;Stuart;1717;O
1;is;1717;O
2;founder;1717;O
3;,;1717;O
4;CEO/President;1717;O
5;and;1717;O
6;Chairman;1717;O
7;of;1717;O
8;Cylance;1717;O
9;.;1717;O
;;;
0;Widely;1718;O
1;recognized;1718;O
2;for;1718;O
3;his;1718;O
4;extensive;1718;O
5;and;1718;O
6;in-depth;1718;O
7;knowledge;1718;O
8;of;1718;O
9;security;1718;O
10;products;1718;O
11;,;1718;O
12;Stuart;1718;O
13;McClure;1718;O
14;is;1718;O
15;considered;1718;O
